//X;Y;Z;Rf;Gf;Bf;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
8776
445624.39470108;5696599.99819763;472.77565004;0.654902;0.686275;0.694118;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.138426;0.138426;-0.138426;1.000000;1.000000
445624.41710098;5696600.11059769;472.77105000;0.317647;0.309804;0.313725;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.116026;0.116026;-0.116026;1.000000;1.000000
445624.35610207;5696600.23760040;472.77904989;0.407843;0.376471;0.360784;24929.000000;1.000000;1.000000;1.000000;1.000000;-0.182035;0.182035;-0.182035;1.000000;1.000000
445624.40060242;5696600.03510101;472.77164986;0.215686;0.227451;0.235294;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.132525;0.132525;-0.132525;1.000000;1.000000
445624.34500130;5696600.01449783;472.77124979;0.239216;0.258824;0.27451;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.188126;0.188126;-0.188126;1.000000;1.000000
445624.41830070;5696600.09879883;472.77094986;0.247059;0.243137;0.254902;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.114827;0.114827;-0.114827;1.000000;1.000000
445624.40150078;5696600.04429825;472.77185013;0.254902;0.266667;0.270588;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.131627;0.131627;-0.131627;1.000000;1.000000
445624.35820206;5696599.98509796;472.78084995;0.396078;0.427451;0.423529;27242.000000;1.000000;1.000000;1.000000;1.000000;-0.174925;0.174925;-0.174925;1.000000;1.000000
445624.42080124;5696600.02619751;472.77255013;0.152941;0.168627;0.184314;10794.000000;1.000000;1.000000;1.000000;1.000000;-0.112326;0.112326;-0.112326;1.000000;1.000000
445624.33420189;5696600.05050095;472.77355005;0.243137;0.25098;0.266667;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.198925;0.198925;-0.198925;1.000000;1.000000
445624.36110123;5696600.08779724;472.77285006;0.301961;0.309804;0.321569;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.172026;0.172026;-0.172026;1.000000;1.000000
445624.38330086;5696600.02499969;472.77314999;0.203922;0.219608;0.227451;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.149827;0.149827;-0.149827;1.000000;1.000000
445624.34320076;5696600.07069977;472.77185013;0.278431;0.286275;0.298039;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.189927;0.189927;-0.189927;1.000000;1.000000
445624.42000206;5696600.01689728;472.77234985;0.258824;0.282353;0.294118;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.113125;0.113125;-0.113125;1.000000;1.000000
445624.41050156;5696600.23969849;472.76994993;0.458824;0.431373;0.415686;28527.000000;1.000000;1.000000;1.000000;1.000000;-0.130516;0.130516;-0.130516;1.000000;1.000000
445624.40690239;5696600.12789734;472.77304985;0.32549;0.313725;0.317647;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.126225;0.126225;-0.126225;1.000000;1.000000
445624.41910179;5696600.08239944;472.77075006;0.262745;0.258824;0.266667;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.114026;0.114026;-0.114026;1.000000;1.000000
445624.34660156;5696600.03299912;472.77384998;0.160784;0.172549;0.2;11051.000000;1.000000;1.000000;1.000000;1.000000;-0.186526;0.186526;-0.186526;1.000000;1.000000
445624.39170082;5696600.01479919;472.77334978;0.392157;0.415686;0.423529;26728.000000;1.000000;1.000000;1.000000;1.000000;-0.141427;0.141427;-0.141427;1.000000;1.000000
445624.33460243;5696600.07860001;472.77154972;0.364706;0.356863;0.356863;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.198525;0.198525;-0.198525;1.000000;1.000000
445624.39900215;5696600.09129913;472.76994993;0.262745;0.262745;0.278431;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.134125;0.134125;-0.134125;1.000000;1.000000
445624.38300140;5696600.24690063;472.77344992;0.364706;0.341176;0.321569;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.158818;0.158818;-0.158818;1.000000;1.000000
445624.42060097;5696600.24809845;472.77045013;0.423529;0.396078;0.376471;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.124417;0.124417;-0.124417;1.000000;1.000000
445624.41400154;5696600.17629822;472.76935007;0.309804;0.298039;0.301961;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.119126;0.119126;-0.119126;1.000000;1.000000
445624.39020164;5696600.09910019;472.77194979;0.32549;0.321569;0.32549;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.142926;0.142926;-0.142926;1.000000;1.000000
445624.43890198;5696600.24180038;472.76655008;0.329412;0.298039;0.282353;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.105234;0.105234;-0.105234;1.000000;1.000000
445624.40970238;5696600.08099945;472.77035000;0.247059;0.247059;0.262745;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.123425;0.123425;-0.123425;1.000000;1.000000
445624.35780151;5696600.15339859;472.77584984;0.388235;0.368627;0.356863;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.175326;0.175326;-0.175326;1.000000;1.000000
445624.37530144;5696600.01399811;472.77264978;0.337255;0.364706;0.376471;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.157826;0.157826;-0.157826;1.000000;1.000000
445624.34780128;5696599.99550064;472.77344992;0.721569;0.745098;0.756863;48316.000000;1.000000;1.000000;1.000000;1.000000;-0.185326;0.185326;-0.185326;1.000000;1.000000
445624.38910110;5696600.06180008;472.77145006;0.270588;0.278431;0.286275;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.144026;0.144026;-0.144026;1.000000;1.000000
445624.44090088;5696600.21359833;472.76634981;0.356863;0.333333;0.317647;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.094097;0.094097;-0.094097;1.000000;1.000000
445624.37540062;5696600.19149979;472.77474977;0.364706;0.341176;0.333333;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.157727;0.157727;-0.157727;1.000000;1.000000
445624.38160141;5696600.08119782;472.77134993;0.298039;0.301961;0.313725;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.151526;0.151526;-0.151526;1.000000;1.000000
445624.36340149;5696600.06189926;472.77264978;0.262745;0.27451;0.286275;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.169726;0.169726;-0.169726;1.000000;1.000000
445624.38390167;5696600.00620087;472.77294971;0.666667;0.694118;0.701961;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.149226;0.149226;-0.149226;1.000000;1.000000
445624.39250191;5696600.02409943;472.77355005;0.203922;0.223529;0.231373;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.140625;0.140625;-0.140625;1.000000;1.000000
445624.40190132;5696600.24749954;472.76965000;0.415686;0.388235;0.372549;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.141337;0.141337;-0.141337;1.000000;1.000000
445624.34680183;5696599.98629959;472.77565004;0.419608;0.45098;0.466667;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.186326;0.186326;-0.186326;1.000000;1.000000
445624.36980064;5696600.08000000;472.77084972;0.266667;0.27451;0.294118;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.163327;0.163327;-0.163327;1.000000;1.000000
445624.39800079;5696600.10769852;472.77244999;0.266667;0.266667;0.27451;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.135127;0.135127;-0.135127;1.000000;1.000000
445624.42020233;5696600.04490097;472.77264978;0.243137;0.254902;0.266667;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.112925;0.112925;-0.112925;1.000000;1.000000
445624.39570244;5696600.15699966;472.77054979;0.356863;0.333333;0.329412;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.137425;0.137425;-0.137425;1.000000;1.000000
445624.44040115;5696600.23229797;472.76655008;0.329412;0.298039;0.282353;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.099969;0.099969;-0.099969;1.000000;1.000000
445624.40040215;5696600.08180054;472.76994993;0.290196;0.294118;0.301961;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.132725;0.132725;-0.132725;1.000000;1.000000
445624.42070206;5696600.22249802;472.76784994;0.345098;0.32549;0.317647;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.115748;0.115748;-0.115748;1.000000;1.000000
445624.37660225;5696600.15399750;472.77434971;0.294118;0.278431;0.278431;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.156525;0.156525;-0.156525;1.000000;1.000000
445624.42690094;5696600.09099777;472.77124979;0.25098;0.247059;0.254902;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.106226;0.106226;-0.106226;1.000000;1.000000
445624.36220177;5696600.09929855;472.77304985;0.313725;0.321569;0.329412;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.170926;0.170926;-0.170926;1.000000;1.000000
445624.38460167;5696599.98979767;472.77504971;0.298039;0.333333;0.34902;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.148526;0.148526;-0.148526;1.000000;1.000000
445624.40820129;5696600.09039886;472.77035000;0.227451;0.231373;0.247059;15163.000000;1.000000;1.000000;1.000000;1.000000;-0.124926;0.124926;-0.124926;1.000000;1.000000
445624.42150124;5696600.23169907;472.76795008;0.384314;0.360784;0.34902;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.117515;0.117515;-0.117515;1.000000;1.000000
445624.35630234;5696599.98769959;472.77614977;0.439216;0.470588;0.486275;30326.000000;1.000000;1.000000;1.000000;1.000000;-0.176825;0.176825;-0.176825;1.000000;1.000000
445624.36840065;5696600.19219788;472.77444984;0.345098;0.32549;0.321569;21588.000000;1.000000;1.000000;1.000000;1.000000;-0.164727;0.164727;-0.164727;1.000000;1.000000
445624.33780106;5696600.21819885;472.78265001;0.317647;0.298039;0.294118;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.196669;0.196669;-0.196669;1.000000;1.000000
445624.34740074;5696600.21969803;472.78084995;0.388235;0.356863;0.345098;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.187333;0.187333;-0.187333;1.000000;1.000000
445624.42140205;5696600.00739868;472.77234985;0.611765;0.643137;0.658824;41634.000000;1.000000;1.000000;1.000000;1.000000;-0.111725;0.111725;-0.111725;1.000000;1.000000
445624.33510216;5696600.05979736;472.77364971;0.305882;0.309804;0.321569;20303.000000;1.000000;1.000000;1.000000;1.000000;-0.198025;0.198025;-0.198025;1.000000;1.000000
445624.35530098;5696600.05089767;472.77215006;0.282353;0.286275;0.301961;18761.000000;1.000000;1.000000;1.000000;1.000000;-0.177826;0.177826;-0.177826;1.000000;1.000000
445624.36400230;5696600.04310043;472.77244999;0.247059;0.254902;0.270588;16448.000000;1.000000;1.000000;1.000000;1.000000;-0.169125;0.169125;-0.169125;1.000000;1.000000
445624.36130150;5696600.11569794;472.77554991;0.329412;0.32549;0.329412;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.171826;0.171826;-0.171826;1.000000;1.000000
445624.42480095;5696600.16599854;472.76734974;0.305882;0.294118;0.294118;19275.000000;1.000000;1.000000;1.000000;1.000000;-0.108326;0.108326;-0.108326;1.000000;1.000000
445624.40260132;5696600.00679977;472.77374985;0.662745;0.698039;0.705882;44975.000000;1.000000;1.000000;1.000000;1.000000;-0.130526;0.130526;-0.130526;1.000000;1.000000
445624.41080101;5696600.04339798;472.77224972;0.262745;0.27451;0.286275;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.122326;0.122326;-0.122326;1.000000;1.000000
445624.35950096;5696600.17189987;472.77614977;0.384314;0.356863;0.34902;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.173626;0.173626;-0.173626;1.000000;1.000000
445624.39060219;5696600.05229767;472.77145006;0.219608;0.227451;0.243137;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.142525;0.142525;-0.142525;1.000000;1.000000
445624.38500221;5696600.19299896;472.77285006;0.337255;0.321569;0.317647;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.148125;0.148125;-0.148125;1.000000;1.000000
445624.35650070;5696600.01339920;472.77174999;0.266667;0.286275;0.301961;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.176627;0.176627;-0.176627;1.000000;1.000000
445624.39740189;5696600.10069855;472.77234985;0.270588;0.270588;0.278431;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.135725;0.135725;-0.135725;1.000000;1.000000
445624.34270103;5696600.14309891;472.77734997;0.345098;0.329412;0.32549;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.190426;0.190426;-0.190426;1.000000;1.000000
445624.34160240;5696600.10589798;472.77684977;0.356863;0.345098;0.337255;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.191525;0.191525;-0.191525;1.000000;1.000000
445624.37940224;5696600.10939987;472.77395012;0.321569;0.317647;0.32549;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.153725;0.153725;-0.153725;1.000000;1.000000
445624.38270195;5696600.21890076;472.77304985;0.458824;0.435294;0.427451;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.152302;0.152302;-0.152302;1.000000;1.000000
445624.35000237;5696600.14480026;472.77535011;0.407843;0.388235;0.380392;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.183125;0.183125;-0.183125;1.000000;1.000000
445624.39680107;5696600.11949738;472.77255013;0.270588;0.266667;0.278431;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.136326;0.136326;-0.136326;1.000000;1.000000
445624.33850105;5696600.19949921;472.78014996;0.356863;0.337255;0.329412;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.194674;0.194674;-0.194674;1.000000;1.000000
445624.38620193;5696600.15550049;472.77244999;0.321569;0.301961;0.294118;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.146925;0.146925;-0.146925;1.000000;1.000000
445624.44010170;5696600.20429810;472.76615002;0.254902;0.243137;0.243137;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.093497;0.093497;-0.093497;1.000000;1.000000
445624.37680061;5696600.18199738;472.77465012;0.392157;0.364706;0.352941;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.156327;0.156327;-0.156327;1.000000;1.000000
445624.41080101;5696599.82290085;472.83484985;0.188235;0.239216;0.164706;14135.000000;1.000000;1.000000;1.000000;1.000000;0.091353;-0.091353;0.091353;1.000000;1.000000
445624.74360092;5696599.87479980;472.76664974;0.27451;0.266667;0.27451;17476.000000;1.000000;1.000000;1.000000;1.000000;0.044800;-0.044800;0.044800;1.000000;1.000000
445624.74170120;5696599.67489822;472.86434986;0.286275;0.290196;0.317647;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.155102;0.155102;-0.155102;1.000000;1.000000
445624.78110130;5696599.87380035;472.76135017;0.278431;0.266667;0.258824;17476.000000;1.000000;1.000000;1.000000;1.000000;0.043800;-0.043800;0.043800;1.000000;1.000000
445624.81870087;5696599.87499817;472.76074984;0.262745;0.258824;0.262745;16962.000000;1.000000;1.000000;1.000000;1.000000;0.045187;-0.045187;0.045187;1.000000;1.000000
445624.61730202;5696599.75449951;472.99014999;0.447059;0.478431;0.364706;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.075500;0.075500;-0.075500;1.000000;1.000000
445624.89500244;5696599.84219940;472.76375010;0.223529;0.215686;0.223529;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.012199;0.012199;-0.012199;1.000000;1.000000
445624.84810074;5696599.82290085;472.77775003;0.247059;0.247059;0.254902;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.007518;0.007518;-0.007518;1.000000;1.000000
445624.74280174;5696599.70310028;472.84604980;0.223529;0.227451;0.247059;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.126900;0.126900;-0.126900;1.000000;1.000000
445624.93250092;5696599.84340103;472.76314976;0.32549;0.32549;0.341176;21331.000000;1.000000;1.000000;1.000000;1.000000;0.013401;-0.013401;0.013401;1.000000;1.000000
445624.96770103;5696599.84480103;472.76475002;0.305882;0.301961;0.321569;19789.000000;1.000000;1.000000;1.000000;1.000000;0.014801;-0.014801;0.014801;1.000000;1.000000
445625.00520142;5696599.84589966;472.76415016;0.454902;0.443137;0.454902;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.015900;0.015900;-0.015900;1.000000;1.000000
445624.77790077;5696599.70450027;472.84765007;0.345098;0.341176;0.356863;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.125500;0.125500;-0.125500;1.000000;1.000000
445624.74980171;5696599.72369965;472.83505013;0.313725;0.321569;0.337255;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.106300;0.106300;-0.106300;1.000000;1.000000
445624.82590111;5696599.68849762;472.83804991;0.67451;0.658824;0.65098;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.141502;0.141502;-0.141502;1.000000;1.000000
445624.73500069;5696599.88270004;472.76634981;0.215686;0.215686;0.223529;14135.000000;1.000000;1.000000;1.000000;1.000000;0.052700;-0.052700;0.052700;1.000000;1.000000
445624.71760185;5696599.64889725;472.87694981;0.352941;0.356863;0.372549;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.181103;0.181103;-0.181103;1.000000;1.000000
445624.93810089;5696599.73060043;472.76905014;0.890196;0.878431;0.854902;57568.000000;1.000000;1.000000;1.000000;1.000000;-0.099400;0.099400;-0.099400;1.000000;1.000000
445624.81460197;5696599.67079742;472.84424974;0.709804;0.698039;0.686275;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.159203;0.159203;-0.159203;1.000000;1.000000
445624.77020081;5696599.88179977;472.76095011;0.376471;0.364706;0.360784;23901.000000;1.000000;1.000000;1.000000;1.000000;0.051800;-0.051800;0.051800;1.000000;1.000000
445624.79000099;5696599.63329895;472.84735014;0.87451;0.862745;0.843137;56540.000000;1.000000;1.000000;1.000000;1.000000;-0.196707;0.196707;-0.196707;1.000000;1.000000
445624.67660149;5696599.80330093;472.80935003;0.101961;0.0980392;0.0862745;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.026699;0.026699;-0.026699;1.000000;1.000000
445624.59450157;5696599.69489868;472.90455009;0.0117647;0.0392157;0.0117647;1799.000000;1.000000;1.000000;1.000000;1.000000;-0.135101;0.135101;-0.135101;1.000000;1.000000
445624.69510086;5696599.92619904;472.75575020;0.321569;0.329412;0.337255;21331.000000;1.000000;1.000000;1.000000;1.000000;0.096238;-0.096238;0.096238;1.000000;1.000000
445624.62640198;5696599.73779877;472.96005013;0.482353;0.513725;0.364706;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.092201;0.092201;-0.092201;1.000000;1.000000
445624.85270126;5696599.63519867;472.80594971;0.6;0.572549;0.545098;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.194806;0.194806;-0.194806;1.000000;1.000000
445624.82590111;5696599.92349823;472.75234987;0.270588;0.27451;0.282353;17733.000000;1.000000;1.000000;1.000000;1.000000;0.065952;-0.065952;0.065952;1.000000;1.000000
445624.73280151;5696599.92749985;472.75285007;0.137255;0.137255;0.145098;8995.000000;1.000000;1.000000;1.000000;1.000000;0.097500;-0.097500;0.097500;1.000000;1.000000
445624.77030190;5696599.92869766;472.75215008;0.270588;0.270588;0.282353;17733.000000;1.000000;1.000000;1.000000;1.000000;0.098698;-0.098698;0.098698;1.000000;1.000000
445624.45640190;5696599.83279999;472.82774975;0.203922;0.266667;0.203922;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.045562;0.045562;-0.045562;1.000000;1.000000
445624.64590080;5696599.80060013;472.86385014;0.0313725;0.0431373;0.0392157;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.029400;0.029400;-0.029400;1.000000;1.000000
445624.66600235;5696599.75620087;472.89685013;0.709804;0.756863;0.690196;48059.000000;1.000000;1.000000;1.000000;1.000000;-0.073800;0.073800;-0.073800;1.000000;1.000000
