//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
445624.35950096;5696600.17189987;472.77614977;98;91;89;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.173626;0.173626;-0.173626;1.000000;1.000000
445624.39060219;5696600.05229767;472.77145006;56;58;62;14649.000000;1.000000;1.000000;1.000000;1.000000;-0.142525;0.142525;-0.142525;1.000000;1.000000
445624.38500221;5696600.19299896;472.77285006;86;82;81;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.148125;0.148125;-0.148125;1.000000;1.000000
445624.35650070;5696600.01339920;472.77174999;68;73;77;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.176627;0.176627;-0.176627;1.000000;1.000000
445624.39740189;5696600.10069855;472.77234985;69;69;71;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.135725;0.135725;-0.135725;1.000000;1.000000
445624.34270103;5696600.14309891;472.77734997;88;84;83;21845.000000;1.000000;1.000000;1.000000;1.000000;-0.190426;0.190426;-0.190426;1.000000;1.000000
445624.34160240;5696600.10589798;472.77684977;91;88;86;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.191525;0.191525;-0.191525;1.000000;1.000000
445624.37940224;5696600.10939987;472.77395012;82;81;83;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.153725;0.153725;-0.153725;1.000000;1.000000
445624.38270195;5696600.21890076;472.77304985;117;111;109;28784.000000;1.000000;1.000000;1.000000;1.000000;-0.152302;0.152302;-0.152302;1.000000;1.000000
445624.35000237;5696600.14480026;472.77535011;104;99;97;25700.000000;1.000000;1.000000;1.000000;1.000000;-0.183125;0.183125;-0.183125;1.000000;1.000000
445624.39680107;5696600.11949738;472.77255013;69;68;71;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.136326;0.136326;-0.136326;1.000000;1.000000
445624.33850105;5696600.19949921;472.78014996;91;86;84;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.194674;0.194674;-0.194674;1.000000;1.000000
445624.38620193;5696600.15550049;472.77244999;82;77;75;20046.000000;1.000000;1.000000;1.000000;1.000000;-0.146925;0.146925;-0.146925;1.000000;1.000000
445624.44010170;5696600.20429810;472.76615002;65;62;62;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.093497;0.093497;-0.093497;1.000000;1.000000
445624.37680061;5696600.18199738;472.77465012;100;93;90;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.156327;0.156327;-0.156327;1.000000;1.000000
445624.41080101;5696599.82290085;472.83484985;48;61;42;14135.000000;1.000000;1.000000;1.000000;1.000000;0.091353;-0.091353;0.091353;1.000000;1.000000
445624.74360092;5696599.87479980;472.76664974;70;68;70;17476.000000;1.000000;1.000000;1.000000;1.000000;0.044800;-0.044800;0.044800;1.000000;1.000000
445624.74170120;5696599.67489822;472.86434986;73;74;81;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.155102;0.155102;-0.155102;1.000000;1.000000
445624.78110130;5696599.87380035;472.76135017;71;68;66;17476.000000;1.000000;1.000000;1.000000;1.000000;0.043800;-0.043800;0.043800;1.000000;1.000000
445624.81870087;5696599.87499817;472.76074984;67;66;67;16962.000000;1.000000;1.000000;1.000000;1.000000;0.045187;-0.045187;0.045187;1.000000;1.000000
445624.61730202;5696599.75449951;472.99014999;114;122;93;29812.000000;1.000000;1.000000;1.000000;1.000000;-0.075500;0.075500;-0.075500;1.000000;1.000000
445624.89500244;5696599.84219940;472.76375010;57;55;57;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.012199;0.012199;-0.012199;1.000000;1.000000
445624.84810074;5696599.82290085;472.77775003;63;63;65;16191.000000;1.000000;1.000000;1.000000;1.000000;-0.007518;0.007518;-0.007518;1.000000;1.000000
445624.74280174;5696599.70310028;472.84604980;57;58;63;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.126900;0.126900;-0.126900;1.000000;1.000000
445624.93250092;5696599.84340103;472.76314976;83;83;87;21331.000000;1.000000;1.000000;1.000000;1.000000;0.013401;-0.013401;0.013401;1.000000;1.000000
445624.96770103;5696599.84480103;472.76475002;78;77;82;19789.000000;1.000000;1.000000;1.000000;1.000000;0.014801;-0.014801;0.014801;1.000000;1.000000
445625.00520142;5696599.84589966;472.76415016;116;113;116;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.015900;0.015900;-0.015900;1.000000;1.000000
445624.77790077;5696599.70450027;472.84765007;88;87;91;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.125500;0.125500;-0.125500;1.000000;1.000000
445624.74980171;5696599.72369965;472.83505013;80;82;86;20817.000000;1.000000;1.000000;1.000000;1.000000;-0.106300;0.106300;-0.106300;1.000000;1.000000
445624.82590111;5696599.68849762;472.83804991;172;168;166;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.141502;0.141502;-0.141502;1.000000;1.000000
445624.73500069;5696599.88270004;472.76634981;55;55;57;14135.000000;1.000000;1.000000;1.000000;1.000000;0.052700;-0.052700;0.052700;1.000000;1.000000
445624.71760185;5696599.64889725;472.87694981;90;91;95;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.181103;0.181103;-0.181103;1.000000;1.000000
445624.93810089;5696599.73060043;472.76905014;227;224;218;57568.000000;1.000000;1.000000;1.000000;1.000000;-0.099400;0.099400;-0.099400;1.000000;1.000000
445624.81460197;5696599.67079742;472.84424974;181;178;175;45746.000000;1.000000;1.000000;1.000000;1.000000;-0.159203;0.159203;-0.159203;1.000000;1.000000
445624.77020081;5696599.88179977;472.76095011;96;93;92;23901.000000;1.000000;1.000000;1.000000;1.000000;0.051800;-0.051800;0.051800;1.000000;1.000000
445624.79000099;5696599.63329895;472.84735014;223;220;215;56540.000000;1.000000;1.000000;1.000000;1.000000;-0.196707;0.196707;-0.196707;1.000000;1.000000
445624.67660149;5696599.80330093;472.80935003;26;25;22;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.026699;0.026699;-0.026699;1.000000;1.000000
445624.59450157;5696599.69489868;472.90455009;3;10;3;1799.000000;1.000000;1.000000;1.000000;1.000000;-0.135101;0.135101;-0.135101;1.000000;1.000000
445624.69510086;5696599.92619904;472.75575020;82;84;86;21331.000000;1.000000;1.000000;1.000000;1.000000;0.096238;-0.096238;0.096238;1.000000;1.000000
445624.62640198;5696599.73779877;472.96005013;123;131;93;31868.000000;1.000000;1.000000;1.000000;1.000000;-0.092201;0.092201;-0.092201;1.000000;1.000000
445624.85270126;5696599.63519867;472.80594971;153;146;139;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.194806;0.194806;-0.194806;1.000000;1.000000
445624.82590111;5696599.92349823;472.75234987;69;70;72;17733.000000;1.000000;1.000000;1.000000;1.000000;0.065952;-0.065952;0.065952;1.000000;1.000000
445624.73280151;5696599.92749985;472.75285007;35;35;37;8995.000000;1.000000;1.000000;1.000000;1.000000;0.097500;-0.097500;0.097500;1.000000;1.000000
445624.77030190;5696599.92869766;472.75215008;69;69;72;17733.000000;1.000000;1.000000;1.000000;1.000000;0.098698;-0.098698;0.098698;1.000000;1.000000
445624.45640190;5696599.83279999;472.82774975;52;68;52;15677.000000;1.000000;1.000000;1.000000;1.000000;-0.045562;0.045562;-0.045562;1.000000;1.000000
445624.64590080;5696599.80060013;472.86385014;8;11;10;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.029400;0.029400;-0.029400;1.000000;1.000000
445624.66600235;5696599.75620087;472.89685013;181;193;176;48059.000000;1.000000;1.000000;1.000000;1.000000;-0.073800;0.073800;-0.073800;1.000000;1.000000
445624.84650238;5696599.84900101;472.76405003;46;48;52;12079.000000;1.000000;1.000000;1.000000;1.000000;0.019021;-0.019021;0.019021;1.000000;1.000000
445624.88420113;5696599.85019882;472.76104977;72;72;73;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.020199;0.020199;-0.020199;1.000000;1.000000
445624.92110069;5696599.84449966;472.76034977;71;71;76;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.014500;0.014500;-0.014500;1.000000;1.000000
445624.60710152;5696599.73559769;472.91725018;68;79;43;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.094402;0.094402;-0.094402;1.000000;1.000000
445624.95930107;5696599.85259827;472.75985004;91;90;93;23130.000000;1.000000;1.000000;1.000000;1.000000;-0.022598;0.022598;-0.022598;1.000000;1.000000
445624.54330070;5696599.79099854;472.88934996;73;79;72;19532.000000;1.000000;1.000000;1.000000;1.000000;-0.039001;0.039001;-0.039001;1.000000;1.000000
445624.99690063;5696599.85610016;472.76154997;81;80;84;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.026100;0.026100;-0.026100;1.000000;1.000000
445624.60640152;5696599.67280014;472.90474989;17;19;14;4369.000000;1.000000;1.000000;1.000000;1.000000;-0.157200;0.157200;-0.157200;1.000000;1.000000
445624.85010155;5696599.79920013;472.78914978;46;47;51;12079.000000;1.000000;1.000000;1.000000;1.000000;-0.031051;0.031051;-0.031051;1.000000;1.000000
445624.73940094;5696599.77189835;472.80254986;69;69;72;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.058102;0.058102;-0.058102;1.000000;1.000000
445624.88560112;5696599.80290039;472.78854992;69;70;75;17990.000000;1.000000;1.000000;1.000000;1.000000;0.027100;-0.027100;0.027100;1.000000;1.000000
445624.81210144;5696599.77449997;472.80345013;56;55;58;14135.000000;1.000000;1.000000;1.000000;1.000000;-0.055500;0.055500;-0.055500;1.000000;1.000000
445624.48180206;5696599.89829834;472.81565001;33;51;38;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.051325;0.051325;-0.051325;1.000000;1.000000
445624.92520149;5696599.72229965;472.78004982;239;238;233;60909.000000;1.000000;1.000000;1.000000;1.000000;0.107700;-0.107700;0.107700;1.000000;1.000000
445624.57730110;5696599.73480042;472.84835007;27;27;11;6425.000000;1.000000;1.000000;1.000000;1.000000;-0.095200;0.095200;-0.095200;1.000000;1.000000
445624.80790146;5696599.92989929;472.75154974;83;83;84;21331.000000;1.000000;1.000000;1.000000;1.000000;0.077558;-0.077558;0.077558;1.000000;1.000000
445624.88730247;5696599.77689941;472.79995014;98;99;102;25443.000000;1.000000;1.000000;1.000000;1.000000;0.053101;-0.053101;0.053101;1.000000;1.000000
445624.65470131;5696599.76239975;473.00815012;249;249;244;63736.000000;1.000000;1.000000;1.000000;1.000000;-0.067600;0.067600;-0.067600;1.000000;1.000000
445624.57330139;5696599.95820053;472.77624990;62;67;71;16705.000000;1.000000;1.000000;1.000000;1.000000;0.040174;-0.040174;0.040174;1.000000;1.000000
445624.59020241;5696599.77389725;472.95645000;0;2;1;257.000000;1.000000;1.000000;1.000000;1.000000;-0.056103;0.056103;-0.056103;1.000000;1.000000
445624.58840187;5696599.77120026;472.99134972;3;9;3;1542.000000;1.000000;1.000000;1.000000;1.000000;-0.058800;0.058800;-0.058800;1.000000;1.000000
445624.77140244;5696599.89340027;472.75885012;78;77;78;19789.000000;1.000000;1.000000;1.000000;1.000000;0.063400;-0.063400;0.063400;1.000000;1.000000
445624.80900200;5696599.89459808;472.75815012;70;71;72;17990.000000;1.000000;1.000000;1.000000;1.000000;0.064598;-0.064598;0.064598;1.000000;1.000000
445624.88700111;5696599.79569824;472.79314997;63;64;70;16448.000000;1.000000;1.000000;1.000000;1.000000;0.034302;-0.034302;0.034302;1.000000;1.000000
445624.88190086;5696599.89729889;472.75225021;95;94;91;23901.000000;1.000000;1.000000;1.000000;1.000000;-0.067299;0.067299;-0.067299;1.000000;1.000000
445624.99450119;5696599.90089996;472.75264980;73;71;76;18504.000000;1.000000;1.000000;1.000000;1.000000;-0.070900;0.070900;-0.070900;1.000000;1.000000
445624.99910172;5696599.78109940;472.76545002;189;182;171;46774.000000;1.000000;1.000000;1.000000;1.000000;-0.048901;0.048901;-0.048901;1.000000;1.000000
445624.81730087;5696599.69859894;472.84244968;137;134;133;34438.000000;1.000000;1.000000;1.000000;1.000000;-0.131434;0.131434;-0.131434;1.000000;1.000000
445624.52610214;5696599.95779999;472.78574993;61;68;71;16962.000000;1.000000;1.000000;1.000000;1.000000;-0.007025;0.007025;-0.007025;1.000000;1.000000
445624.62130173;5696599.67090042;472.93335011;19;28;20;6168.000000;1.000000;1.000000;1.000000;1.000000;-0.159100;0.159100;-0.159100;1.000000;1.000000
445624.73720177;5696599.81669815;472.78894999;35;31;30;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.013302;0.013302;-0.013302;1.000000;1.000000
445624.74070175;5696599.72459991;472.83225014;90;92;95;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.105400;0.105400;-0.105400;1.000000;1.000000
445624.63150223;5696599.65220078;472.87535002;82;85;76;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.177837;0.177837;-0.177837;1.000000;1.000000
445624.58330162;5696599.74519928;472.89295008;176;184;167;46003.000000;1.000000;1.000000;1.000000;1.000000;-0.084801;0.084801;-0.084801;1.000000;1.000000
445624.60980232;5696599.67059906;472.87694981;7;8;11;2056.000000;1.000000;1.000000;1.000000;1.000000;-0.159401;0.159401;-0.159401;1.000000;1.000000
445624.88280113;5696599.85969742;472.75874998;69;70;73;17990.000000;1.000000;1.000000;1.000000;1.000000;-0.029697;0.029697;-0.029697;1.000000;1.000000
445624.66640099;5696599.94520004;472.75705006;29;32;38;7967.000000;1.000000;1.000000;1.000000;1.000000;0.115200;-0.115200;0.115200;1.000000;1.000000
445624.92050179;5696599.85869797;472.75115015;60;58;61;14906.000000;1.000000;1.000000;1.000000;1.000000;-0.028698;0.028698;-0.028698;1.000000;1.000000
445624.95810135;5696599.86219986;472.75295021;88;86;90;22359.000000;1.000000;1.000000;1.000000;1.000000;-0.032200;0.032200;-0.032200;1.000000;1.000000
445624.59010132;5696599.78599747;472.93104984;16;22;21;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.044003;0.044003;-0.044003;1.000000;1.000000
445624.62380226;5696599.74780090;472.93445017;130;141;105;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.082199;0.082199;-0.082199;1.000000;1.000000
445624.90970238;5696599.73979767;472.79584982;228;228;225;58339.000000;1.000000;1.000000;1.000000;1.000000;0.090202;-0.090202;0.090202;1.000000;1.000000
445624.56040199;5696599.72339828;472.78214981;15;10;8;2827.000000;1.000000;1.000000;1.000000;1.000000;-0.106602;0.106602;-0.106602;1.000000;1.000000
445624.98200233;5696599.74309738;472.75484993;175;167;154;42919.000000;1.000000;1.000000;1.000000;1.000000;0.086903;-0.086903;0.086903;1.000000;1.000000
445624.92430122;5696599.76889999;472.79215004;165;164;162;42148.000000;1.000000;1.000000;1.000000;1.000000;0.061100;-0.061100;0.061100;1.000000;1.000000
445624.99570091;5696599.86559875;472.75694992;81;79;84;20560.000000;1.000000;1.000000;1.000000;1.000000;-0.035599;0.035599;-0.035599;1.000000;1.000000
445624.55650146;5696599.65970047;472.84184982;17;16;16;4112.000000;1.000000;1.000000;1.000000;1.000000;-0.170300;0.170300;-0.170300;1.000000;1.000000
445624.81350143;5696599.78610046;472.79675009;48;48;52;12336.000000;1.000000;1.000000;1.000000;1.000000;-0.043900;0.043900;-0.043900;1.000000;1.000000
445624.63220222;5696599.88739975;472.77574970;31;34;37;8481.000000;1.000000;1.000000;1.000000;1.000000;0.057484;-0.057484;0.057484;1.000000;1.000000
445624.60000237;5696599.79289825;472.88035013;43;39;18;9509.000000;1.000000;1.000000;1.000000;1.000000;-0.037309;0.037309;-0.037309;1.000000;1.000000
445624.70670135;5696599.65690048;472.87654974;95;97;100;24672.000000;1.000000;1.000000;1.000000;1.000000;-0.173100;0.173100;-0.173100;1.000000;1.000000
445624.66390236;5696599.81389816;472.80195000;34;32;31;8224.000000;1.000000;1.000000;1.000000;1.000000;-0.016314;0.016314;-0.016314;1.000000;1.000000
445624.57790192;5696599.76289948;472.84165003;72;67;54;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.067101;0.067101;-0.067101;1.000000;1.000000
445624.60190208;5696599.72680099;472.90985014;88;98;70;23387.000000;1.000000;1.000000;1.000000;1.000000;-0.103218;0.103218;-0.103218;1.000000;1.000000
445624.74380119;5696599.85600098;472.77574970;52;50;52;12850.000000;1.000000;1.000000;1.000000;1.000000;0.026001;-0.026001;0.026001;1.000000;1.000000
445624.85750206;5696599.82209976;472.77584984;63;62;65;15934.000000;1.000000;1.000000;1.000000;1.000000;-0.007900;0.007900;-0.007900;1.000000;1.000000
445624.62330063;5696599.66609772;472.93104984;17;23;17;5140.000000;1.000000;1.000000;1.000000;1.000000;-0.163902;0.163902;-0.163902;1.000000;1.000000
445624.77760132;5696599.74220093;472.82714989;66;67;72;17219.000000;1.000000;1.000000;1.000000;1.000000;-0.087799;0.087799;-0.087799;1.000000;1.000000
445624.46020134;5696599.78610046;472.80174973;56;59;49;14649.000000;1.000000;1.000000;1.000000;1.000000;0.060531;-0.060531;0.060531;1.000000;1.000000
445624.82900246;5696599.83889969;472.76774981;59;59;63;15163.000000;1.000000;1.000000;1.000000;1.000000;0.008900;-0.008900;0.008900;1.000000;1.000000
445624.81070145;5696599.82179840;472.77605011;79;77;76;19789.000000;1.000000;1.000000;1.000000;1.000000;-0.008202;0.008202;-0.008202;1.000000;1.000000
445624.78980072;5696599.86599930;472.76165010;32;32;34;8224.000000;1.000000;1.000000;1.000000;1.000000;0.036043;-0.036043;0.036043;1.000000;1.000000
445624.61420067;5696599.66169937;472.97025015;6;11;8;2313.000000;1.000000;1.000000;1.000000;1.000000;-0.168301;0.168301;-0.168301;1.000000;1.000000
445624.61120232;5696599.95949753;472.76865007;33;38;44;9509.000000;1.000000;1.000000;1.000000;1.000000;0.078075;-0.078075;0.078075;1.000000;1.000000
445624.72480209;5696599.89769943;472.76375010;48;49;51;12336.000000;1.000000;1.000000;1.000000;1.000000;0.067828;-0.067828;0.067828;1.000000;1.000000
445624.59100159;5696599.76569946;473.02635004;68;77;53;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.064301;0.064301;-0.064301;1.000000;1.000000
445624.67940147;5696599.70199783;472.84784986;102;105;101;26471.000000;1.000000;1.000000;1.000000;1.000000;-0.128002;0.128002;-0.128002;1.000000;1.000000
445624.70510109;5696599.69959839;472.84434988;68;70;74;17733.000000;1.000000;1.000000;1.000000;1.000000;-0.130402;0.130402;-0.130402;1.000000;1.000000
445624.85800179;5696599.66959961;472.81365015;235;230;223;59110.000000;1.000000;1.000000;1.000000;1.000000;-0.160400;0.160400;-0.160400;1.000000;1.000000
445624.96360214;5696599.69579895;472.75355007;53;42;37;11308.000000;1.000000;1.000000;1.000000;1.000000;-0.134201;0.134201;-0.134201;1.000000;1.000000
445624.56630142;5696599.74809845;472.80835011;52;54;42;13364.000000;1.000000;1.000000;1.000000;1.000000;-0.081924;0.081924;-0.081924;1.000000;1.000000
445624.71510132;5696599.87269791;472.77234985;46;46;50;11822.000000;1.000000;1.000000;1.000000;1.000000;0.042698;-0.042698;0.042698;1.000000;1.000000
445624.63660248;5696599.77099808;473.01214983;39;45;25;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.059002;0.059002;-0.059002;1.000000;1.000000
445624.60070236;5696599.76489838;473.01744987;87;94;65;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.065173;0.065173;-0.065173;1.000000;1.000000
445624.60900124;5696599.66419800;472.98635008;3;10;4;1799.000000;1.000000;1.000000;1.000000;1.000000;-0.165802;0.165802;-0.165802;1.000000;1.000000
445624.65880211;5696599.71520050;472.86805012;35;46;37;10537.000000;1.000000;1.000000;1.000000;1.000000;-0.114801;0.114801;-0.114801;1.000000;1.000000
445624.83660133;5696599.64349945;472.81934978;218;212;205;54741.000000;1.000000;1.000000;1.000000;1.000000;-0.186501;0.186501;-0.186501;1.000000;1.000000
445624.75220116;5696599.70459946;472.84655001;74;74;78;19018.000000;1.000000;1.000000;1.000000;1.000000;-0.125401;0.125401;-0.125401;1.000000;1.000000
